provider,flow,area,source,product,frequency,unit,detail,series_id,description,name
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFP3FM1.M,PET.MCRFP3FM1.M,Federal Offshore--Gulf of Mexico Field Production of Crude Oil,"Federal Offshore--Gulf of Mexico Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFP4E1.M,PET.MCRFP4E1.M,Lower 48 States Field Production of Crude Oil,"Lower 48 States Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPP11.M,PET.MCRFPP11.M,East Coast (PADD 1) Field Production of Crude Oil,"East Coast (PADD 1) Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPP21.M,PET.MCRFPP21.M,Midwest (PADD 2) Field Production of Crude Oil,"Midwest (PADD 2) Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPP31.M,PET.MCRFPP31.M,Gulf Coast (PADD 3) Field Production of Crude Oil,"Gulf Coast (PADD 3) Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPP41.M,PET.MCRFPP41.M,Rocky Mountain (PADD 4) Field Production of Crude Oil,"Rocky Mountain (PADD 4) Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPP51.M,PET.MCRFPP51.M,West Coast (PADD 5) Field Production of Crude Oil,"West Coast (PADD 5) Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPUS1.M,PET.MCRFPUS1.M,U.S. Field Production of Crude Oil,"U.S. Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MANFPAK1.M,PET.MANFPAK1.M,Alaska North Slope Crude Oil Production,"Alaska North Slope Crude Oil Production, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPAK1.M,PET.MCRFPAK1.M,Alaska Field Production of Crude Oil,"Alaska Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPAKS1.M,PET.MCRFPAKS1.M,Alaska South Field Production of Crude Oil,"Alaska South Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPAL1.M,PET.MCRFPAL1.M,Alabama Field Production of Crude Oil,"Alabama Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPAR1.M,PET.MCRFPAR1.M,Arkansas Field Production of Crude Oil,"Arkansas Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPAZ1.M,PET.MCRFPAZ1.M,Arizona Field Production of Crude Oil,"Arizona Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFP5F1.M,PET.MCRFP5F1.M,Federal Offshore PADD 5 Field Production of Crude Oil,"Federal Offshore PADD 5 Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPCA1.M,PET.MCRFPCA1.M,California Field Production of Crude Oil,"California Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPCO1.M,PET.MCRFPCO1.M,Colorado Field Production of Crude Oil,"Colorado Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPFL1.M,PET.MCRFPFL1.M,Florida Field Production of Crude Oil,"Florida Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.M_EPC0_FPF_SID_MBBL.M,PET.M_EPC0_FPF_SID_MBBL.M,Idaho Field Production of Crude Oil,"Idaho Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPIL1.M,PET.MCRFPIL1.M,Illinois Field Production of Crude Oil,"Illinois Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPIN1.M,PET.MCRFPIN1.M,Indiana Field Production of Crude Oil,"Indiana Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPKS1.M,PET.MCRFPKS1.M,Kansas Field Production of Crude Oil,"Kansas Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPKY1.M,PET.MCRFPKY1.M,Kentucky Field Production of Crude Oil,"Kentucky Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPLA1.M,PET.MCRFPLA1.M,Louisiana Field Production of Crude Oil,"Louisiana Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFP_SMI_1.M,PET.MCRFP_SMI_1.M,Michigan Field Production of Crude Oil,"Michigan Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPMO1.M,PET.MCRFPMO1.M,Missouri Field Production of Crude Oil,"Missouri Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPMS1.M,PET.MCRFPMS1.M,Mississippi Field Production of Crude Oil,"Mississippi Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPMT1.M,PET.MCRFPMT1.M,Montana Field Production of Crude Oil,"Montana Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPND1.M,PET.MCRFPND1.M,North Dakota Field Production of Crude Oil,"North Dakota Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPNE1.M,PET.MCRFPNE1.M,Nebraska Field Production of Crude Oil,"Nebraska Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPNM1.M,PET.MCRFPNM1.M,New Mexico Field Production of Crude Oil,"New Mexico Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPNV1.M,PET.MCRFPNV1.M,Nevada Field Production of Crude Oil,"Nevada Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPNY1.M,PET.MCRFPNY1.M,New York Field Production of Crude Oil,"New York Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPOH1.M,PET.MCRFPOH1.M,Ohio Field Production of Crude Oil,"Ohio Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPOK1.M,PET.MCRFPOK1.M,Oklahoma Field Production of Crude Oil,"Oklahoma Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPPA1.M,PET.MCRFPPA1.M,Pennsylvania Field Production of Crude Oil,"Pennsylvania Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPSD1.M,PET.MCRFPSD1.M,South Dakota Field Production of Crude Oil,"South Dakota Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPTN1.M,PET.MCRFPTN1.M,Tennessee Field Production of Crude Oil,"Tennessee Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPTX1.M,PET.MCRFPTX1.M,Texas Field Production of Crude Oil,"Texas Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPUT1.M,PET.MCRFPUT1.M,Utah Field Production of Crude Oil,"Utah Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPVA1.M,PET.MCRFPVA1.M,Virginia Field Production of Crude Oil,"Virginia Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPWV1.M,PET.MCRFPWV1.M,West Virginia Field Production of Crude Oil,"West Virginia Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MCRFPWY1.M,PET.MCRFPWY1.M,Wyoming Field Production of Crude Oil,"Wyoming Field Production of Crude Oil, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.MPPFPUS1.M,PET.MPPFPUS1.M,U.S. Gas Plant Production of Pentanes Plus,"U.S. Gas Plant Production of Pentanes Plus, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.M_EPLLEA_FPF_NUS_MBBL.M,PET.M_EPLLEA_FPF_NUS_MBBL.M,U.S. Field Production of Ethane,"U.S. Field Production of Ethane, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.M_EPLLPA_FPF_NUS_MBBL.M,PET.M_EPLLPA_FPF_NUS_MBBL.M,U.S. Field Production of Propane,"U.S. Field Production of Propane, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.M_EPLLBAN_FPF_NUS_MBBL.M,PET.M_EPLLBAN_FPF_NUS_MBBL.M,U.S. Field Production of Normal Butane,"U.S. Field Production of Normal Butane, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.M_EPLLBAI_FPF_NUS_MBBL.M,PET.M_EPLLBAI_FPF_NUS_MBBL.M,U.S. Field Production of Isobutane,"U.S. Field Production of Isobutane, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,BIOETHANOL,Monthly,KBBL,PET.M_EPOOXE_YOP_NUS_1.M,PET.M_EPOOXE_YOP_NUS_1.M,U.S. Oxygenate Plant Production of Fuel Ethanol,"U.S. Oxygenate Plant Production of Fuel Ethanol, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,BIODIESEL,Monthly,MMGL,PET.M_EPOOBD_YNPB_NUS_MMGL.M,PET.M_EPOOBD_YNPB_NUS_MMGL.M,U.S. Biodiesel Production,"U.S. Biodiesel Production, Monthly"
US_EIA,SUPPLY,USA,gov_eia_PET,BIOETHANOL,Monthly,KBD,PET.M_EPOOXE_YOP_NUS_2.M,PET.M_EPOOXE_YOP_NUS_2.M,U.S. Oxygenate Plant Production of Fuel Ethanol,"U.S. Oxygenate Plant Production of Fuel Ethanol, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCCUS2.M,PET.MCRCCUS2.M,"U.S. Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly","U.S. Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCCP12.M,PET.MCRCCP12.M,"PADD 1 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly","PADD 1 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCCP22.M,PET.MCRCCP22.M,"PADD 2 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly","PADD 2 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCCP32.M,PET.MCRCCP32.M,"PADD 3 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly","PADD 3 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCCP42.M,PET.MCRCCP42.M,"PADD 4 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly","PADD 4 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCCP52.M,PET.MCRCCP52.M,"PADD 5 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly","PADD 5 Downstream Processing of Fresh Feed Input by Catalytic Cracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCHP12.M,PET.MCRCHP12.M,"PADD 1 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly","PADD 1 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCHP22.M,PET.MCRCHP22.M,"PADD 2 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly","PADD 2 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCHP32.M,PET.MCRCHP32.M,"PADD 3 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly","PADD 3 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCHP42.M,PET.MCRCHP42.M,"PADD 4 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly","PADD 4 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCHP52.M,PET.MCRCHP52.M,"PADD 5 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly","PADD 5 Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRCHUS2.M,PET.MCRCHUS2.M,"U.S. Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly","U.S. Downstream Processing of Fresh Feed Input by Catalytic Hydrocracking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRDFP12.M,PET.MCRDFP12.M,"PADD 1 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly","PADD 1 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRDFP22.M,PET.MCRDFP22.M,"PADD 2 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly","PADD 2 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRDFP32.M,PET.MCRDFP32.M,"PADD 3 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly","PADD 3 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRDFP42.M,PET.MCRDFP42.M,"PADD 4 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly","PADD 4 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRDFP52.M,PET.MCRDFP52.M,"PADD 5 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly","PADD 5 Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.MCRDFUS2.M,PET.MCRDFUS2.M,"U.S. Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly","U.S. Downstream Processing of Fresh Feed Input by Delayed and Fluid Coking Units, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,CRUDEOIL,Monthly,KBD,PET.M_EPC0_YIY_R50_2.M,PET.M_EPC0_YIY_R50_2.M,"PADD 5 Refinery Net Input of Crude Oil, Monthly","PADD 5 Refinery Net Input of Crude Oil, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPL0_YIY_R50_2.M,PET.M_EPL0_YIY_R50_2.M,"PADD 5 Refinery Net Input of Hydrocarbon Gas Liquids, Monthly","PADD 5 Refinery Net Input of Hydrocarbon Gas Liquids, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLP_YIY_R50_2.M,PET.M_EPLP_YIY_R50_2.M,"PADD 5 Refinery Net Input of Pentanes Plus, Monthly","PADD 5 Refinery Net Input of Pentanes Plus, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLL_YIY_R50_2.M,PET.M_EPLL_YIY_R50_2.M,"PADD 5 Refinery Net Input of Liquified Petroleum Gases, Monthly ","PADD 5 Refinery Net Input of Liquified Petroleum Gases, Monthly "
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOL_YIY_R50_2.M,PET.M_EPOL_YIY_R50_2.M,"PADD 5 Refinery Net Input of Other Liquids, Monthly","PADD 5 Refinery Net Input of Other Liquids, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOOOH_YIY_R50_MBBLD.M,PET.M_EPOOOH_YIY_R50_MBBLD.M,"PADD 5 Refinery Net Input of Hydrogen, Monthly ","PADD 5 Refinery Net Input of Hydrogen, Monthly "
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOO_YIY_R50_2.M,PET.M_EPOO_YIY_R50_2.M,"PADD 5 Refinery Net Input of Other Hydrocarbons/Oxygenates, Monthly","PADD 5 Refinery Net Input of Other Hydrocarbons/Oxygenates, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOOXE_YIY_R50_2.M,PET.M_EPOOXE_YIY_R50_2.M,"PADD 5 Refinery Net Input of Fuel Ethanol, Monthly ","PADD 5 Refinery Net Input of Fuel Ethanol, Monthly "
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOORD_YIY_R50_MBBLD.M,PET.M_EPOORD_YIY_R50_MBBLD.M,"PADD 5 Refinery Net Input of Renewable Diesel Fuel, Monthly ","PADD 5 Refinery Net Input of Renewable Diesel Fuel, Monthly "
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOORO_YIY_R50_MBBLD.M,PET.M_EPOORO_YIY_R50_MBBLD.M,"PADD 5 Refinery Net Input of Other Renewable Fuels, Monthly","PADD 5 Refinery Net Input of Other Renewable Fuels, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOOOXH_YIY_R50_MBBLD.M,PET.M_EPOOOXH_YIY_R50_MBBLD.M,"PADD 5 Refinery Net Input of Other Hydrocarbons, Monthly","PADD 5 Refinery Net Input of Other Hydrocarbons, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOUN_YIY_R50_2.M,PET.M_EPOUN_YIY_R50_2.M,"PADD 5 Refinery Net Input of Naphthas and Lighter, Monthly","PADD 5 Refinery Net Input of Naphthas and Lighter, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOUK_YIY_R50_2.M,PET.M_EPOUK_YIY_R50_2.M,"PADD 5 Refinery Net Input of Kerosene and Light Oils, Monthly ","PADD 5 Refinery Net Input of Kerosene and Light Oils, Monthly "
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOUH_YIY_R50_2.M,PET.M_EPOUH_YIY_R50_2.M,"PADD 5 Refinery Net Input of Heavy Gas Oils, Monthly","PADD 5 Refinery Net Input of Heavy Gas Oils, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOUR_YIY_R50_2.M,PET.M_EPOUR_YIY_R50_2.M,"PADD 5 Refinery Net Input of Residuum, Monthly","PADD 5 Refinery Net Input of Residuum, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOBG_YIY_R50_2.M,PET.M_EPOBG_YIY_R50_2.M,"PADD 5 Refinery Net Input of Gasoline Blending Components, Monthly","PADD 5 Refinery Net Input of Gasoline Blending Components, Monthly"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPL0_YIB_R50_MBBLD.M,PET.M_EPL0_YIB_R50_MBBLD.M,"PADD 5 Blender Net Input of Hydrocarbon Gas Liquids, Monthly ","PADD 5 Blender Net Input of Hydrocarbon Gas Liquids, Monthly "
